gene_id	external_id	source	url	name
NCBI_316	316	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/316	Aox1
NCBI_4849	4849	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4849	Cnot3
NCBI_1359	1359	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1359	Cpa3
NCBI_91442	91442	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/91442	Faap24
NCBI_56001	56001	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56001	Nxf2
NCBI_100271295	100271295	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100271295	Rpl23ap35
NCBI_100421506	100421506	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100421506	Ilf2p1
NCBI_8852	8852	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8852	Akap4
NCBI_80231	80231	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80231	Tasl
NCBI_123283	123283	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/123283	Tars3
NCBI_27189	27189	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/27189	Il17c
NCBI_100847029	100847029	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100847029	Mir5003
NCBI_245802	245802	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/245802	Ms4a6e
NCBI_100128640	100128640	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100128640	Acvr2b-as1
NCBI_146760	146760	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/146760	Rtn4rl1
NCBI_84951	84951	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84951	Tns4
NCBI_4713	4713	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4713	Ndufb7
NCBI_728978	728978	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/728978	Unc5b-as1
NCBI_28681	28681	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28681	Trav8-5
NCBI_8600	8600	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8600	Tnfsf11
NCBI_100128385	100128385	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100128385	Fam225b
NCBI_374864	374864	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/374864	Ccdc178
NCBI_9	9	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9	Nat1
NCBI_57495	57495	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57495	Nwd2
NCBI_5833	5833	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5833	Pcyt2
NCBI_79154	79154	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79154	Dhrs11
NCBI_51129	51129	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51129	Angptl4
NCBI_9411	9411	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9411	Arhgap29
NCBI_9622	9622	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9622	Klk4
NCBI_623	623	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/623	Bdkrb1
NCBI_5327	5327	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5327	Plat
NCBI_104355426	104355426	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/104355426	Leng8-as1
NCBI_100271518	100271518	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100271518	Rpl39p26
NCBI_2710	2710	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2710	Gk
NCBI_2738	2738	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2738	Gli4
NCBI_7409	7409	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7409	Vav1
NCBI_843	843	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/843	Casp10
NCBI_9472	9472	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9472	Akap6
NCBI_146330	146330	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/146330	Fbxl16
NCBI_5457	5457	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5457	Pou4f1
NCBI_2932	2932	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2932	Gsk3b
NCBI_7709	7709	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7709	Zbtb17
NCBI_106481039	106481039	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106481039	Rn7sl425p
NCBI_84318	84318	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84318	Ccdc77
NCBI_1178	1178	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1178	Clc
NCBI_5516	5516	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5516	Ppp2cb
NCBI_57017	57017	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57017	Coq9
NCBI_29948	29948	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/29948	Osgin1
NCBI_9811	9811	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9811	Ctif
NCBI_6430	6430	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6430	Srsf5
NCBI_341350	341350	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/341350	Ovch1
NCBI_6480	6480	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6480	St6gal1
NCBI_150368	150368	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/150368	Pheta2
NCBI_3208	3208	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3208	Hpca
NCBI_4818	4818	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4818	Nkg7
NCBI_119678	119678	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/119678	Or52e2
NCBI_693216	693216	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/693216	Mir631
NCBI_100873371	100873371	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100873371	Rna5sp39
NCBI_6942	6942	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6942	Tcf20
NCBI_56996	56996	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56996	Slc12a9
NCBI_406964	406964	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/406964	Mir188
NCBI_2475	2475	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2475	Mtor
NCBI_100913187	100913187	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100913187	Apobec3a_b
NCBI_221960	221960	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/221960	Ccz1b
NCBI_106480426	106480426	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106480426	Gpm6bp2
NCBI_9562	9562	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9562	Minpp1
NCBI_4875	4875	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4875	Npm1p6
NCBI_285407	285407	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/285407	Alg1l9p
NCBI_100130368	100130368	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100130368	Snrpgp4
NCBI_10570	10570	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10570	Dpysl4
NCBI_285782	285782	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/285782	Cage1
NCBI_9582	9582	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9582	Apobec3b
NCBI_728005	728005	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/728005	Agap13p
NCBI_22869	22869	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/22869	Znf510
NCBI_148189	148189	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/148189	Linc00662
NCBI_30968	30968	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/30968	Stoml2
NCBI_100129248	100129248	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100129248	Pdss1p1
NCBI_9587	9587	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9587	Mad2l1bp
NCBI_63924	63924	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/63924	Cidec
NCBI_9328	9328	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9328	Gtf3c5
NCBI_166336	166336	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/166336	Prickle2
NCBI_84896	84896	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84896	Atad1
NCBI_2213	2213	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2213	Fcgr2b
NCBI_23258	23258	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23258	Dennd5a
NCBI_83882	83882	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83882	Tspan10
NCBI_359	359	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/359	Aqp2
NCBI_4868	4868	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4868	Nphs1
NCBI_6894	6894	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6894	Tarbp1
NCBI_55657	55657	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55657	Znf692
NCBI_106479324	106479324	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106479324	Rn7sl278p
NCBI_112577461	112577461	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/112577461	Oosp3
NCBI_107	107	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/107	Adcy1
NCBI_284521	284521	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/284521	Or2l13
NCBI_256144	256144	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/256144	Or4c3
NCBI_10622	10622	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10622	Polr3g
NCBI_101927423	101927423	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101927423	Pano1
NCBI_8349	8349	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8349	H2bc21
NCBI_359753	359753	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/359753	Mrps10p1
NCBI_101954204	101954204	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101954204	Linc00644
NCBI_104355293	104355293	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/104355293	Linc00376
NCBI_5783	5783	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5783	Ptpn13
NCBI_434	434	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/434	Asip
NCBI_10343	10343	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10343	Pkdrej
NCBI_151835	151835	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/151835	Cpne9
NCBI_102465247	102465247	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/102465247	Mir548ay
NCBI_255027	255027	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/255027	Mpv17l
NCBI_53840	53840	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/53840	Trim34
NCBI_6901	6901	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6901	Tafazzin
NCBI_5967	5967	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5967	Reg1a
NCBI_101928790	101928790	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101928790	Pex5l-as2
NCBI_84419	84419	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84419	C15orf48
NCBI_3909	3909	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3909	Lama3
NCBI_6618	6618	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6618	Snapc2
NCBI_26994	26994	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26994	Rnf11
NCBI_386593	386593	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/386593	Chkb-cpt1b
NCBI_57111	57111	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57111	Rab25
NCBI_170688	170688	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170688	Nudt4p2
NCBI_57692	57692	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57692	Magee1
NCBI_90070	90070	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90070	Lacrt
NCBI_102724127	102724127	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/102724127	Tp53tg3f
NCBI_728486	728486	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/728486	Rpl7ap64
NCBI_30811	30811	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/30811	Hunk
NCBI_29893	29893	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/29893	Psmc3ip
NCBI_5802	5802	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5802	Ptprs
NCBI_1736	1736	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1736	Dkc1
NCBI_144245	144245	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/144245	Alg10b
NCBI_3641	3641	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3641	Insl4
NCBI_10948	10948	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10948	Stard3
NCBI_26018	26018	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26018	Lrig1
NCBI_102466081	102466081	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/102466081	Mir5739
NCBI_26811	26811	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26811	Snord55
NCBI_574509	574509	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/574509	Mir513a1
NCBI_25890	25890	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/25890	Abi3bp
NCBI_1133	1133	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1133	Chrm5
NCBI_127343	127343	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/127343	Dmbx1
NCBI_1748	1748	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1748	Dlx4
NCBI_114786	114786	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/114786	Xkr4
NCBI_106481354	106481354	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106481354	Rnu6-548p
NCBI_1038	1038	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1038	Cdr1
NCBI_106480033	106480033	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106480033	Rnu6-1061p
NCBI_613227	613227	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/613227	Higd1c
NCBI_3716	3716	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3716	Jak1
NCBI_6751	6751	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6751	Sstr1
NCBI_100302193	100302193	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100302193	Mir1255a
NCBI_3078	3078	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3078	Cfhr1
NCBI_100873558	100873558	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100873558	Rna5sp507
NCBI_440353	440353	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/440353	Npipb12
NCBI_283365	283365	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/283365	Or6c6
NCBI_84456	84456	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84456	L3mbtl3
NCBI_650474	650474	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/650474	Tpsp2
NCBI_100131743	100131743	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100131743	Gapdhp40
NCBI_157378	157378	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/157378	Tmem65
NCBI_101954271	101954271	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101954271	Rnu6-9
NCBI_100419930	100419930	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100419930	Cenpup2
NCBI_6337	6337	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6337	Scnn1a
NCBI_2048	2048	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2048	Ephb2
NCBI_902	902	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/902	Ccnh
NCBI_9087	9087	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9087	Tmsb4y
NCBI_10224	10224	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10224	Znf443
NCBI_406894	406894	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/406894	Mir101-2
NCBI_100271570	100271570	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100271570	Rps26p45
NCBI_28670	28670	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28670	Trav13-2
NCBI_4839	4839	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4839	Nop2
NCBI_4487	4487	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4487	Msx1
NCBI_4160	4160	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4160	Mc4r
NCBI_79885	79885	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79885	Hdac11
NCBI_8821	8821	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8821	Inpp4b
NCBI_83860	83860	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83860	Taf3
NCBI_23414	23414	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23414	Zfpm2
NCBI_26027	26027	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26027	Acot11
NCBI_165679	165679	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/165679	Sptssb
NCBI_728137	728137	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/728137	Tspy3
NCBI_220134	220134	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/220134	Ska1
NCBI_494118	494118	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/494118	Spanxn1
NCBI_284001	284001	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/284001	Ccdc57
NCBI_474167	474167	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/474167	Hdgfp1
NCBI_154288	154288	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/154288	Khdc3l
NCBI_5268	5268	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5268	Serpinb5
NCBI_7278	7278	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7278	Tuba3c
NCBI_28770	28770	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28770	Iglv11-55
NCBI_149483	149483	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/149483	Ccdc17
NCBI_55274	55274	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55274	Phf10
NCBI_2028	2028	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2028	Enpep
NCBI_337971	337971	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/337971	Krtap19-4
NCBI_5770	5770	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5770	Ptpn1
NCBI_374286	374286	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/374286	Cdrt1
NCBI_1191	1191	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1191	Clu
NCBI_26285	26285	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26285	Cldn17
NCBI_23135	23135	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23135	Kdm6b
NCBI_339221	339221	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/339221	Enpp7
NCBI_388275	388275	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/388275	Hnrnpa1p7
NCBI_64420	64420	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/64420	Susd1
NCBI_585	585	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/585	Bbs4
NCBI_106481616	106481616	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106481616	Rnu1-73p
NCBI_9842	9842	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9842	Plekhm1
NCBI_84869	84869	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84869	Cbr4
NCBI_285679	285679	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/285679	C5orf60
NCBI_5049	5049	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5049	Pafah1b2
NCBI_100420476	100420476	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100420476	Ssr1p1
NCBI_53635	53635	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/53635	Ptov1
NCBI_5660	5660	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5660	Psap
NCBI_106479897	106479897	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106479897	Rnu6-750p
NCBI_26517	26517	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26517	Timm13
NCBI_92755	92755	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/92755	Tubbp1
NCBI_9572	9572	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9572	Nr1d1
NCBI_390148	390148	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/390148	Or5w2
NCBI_5784	5784	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5784	Ptpn14
NCBI_3444	3444	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3444	Ifna7
NCBI_100129320	100129320	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100129320	Hmgb3p10
NCBI_284417	284417	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/284417	Tmem150b
NCBI_100874129	100874129	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100874129	Enox1-as1
NCBI_51222	51222	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51222	Znf219
NCBI_360182	360182	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/360182	Cycsp34
NCBI_257044	257044	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/257044	Catspere
NCBI_51571	51571	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51571	Cyrib
NCBI_9283	9283	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9283	Gpr37l1
NCBI_5519	5519	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5519	Ppp2r1b
NCBI_339241	339241	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/339241	Krt17p2
NCBI_6532	6532	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6532	Slc6a4
NCBI_5334	5334	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5334	Plcl1
NCBI_100507602	100507602	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100507602	Trim52-as1
NCBI_114898	114898	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/114898	C1qtnf2
NCBI_112724	112724	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/112724	Rdh13
NCBI_393	393	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/393	Arhgap4
NCBI_80017	80017	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80017	Dglucy
NCBI_100873557	100873557	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100873557	Rna5sp506
NCBI_29841	29841	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/29841	Grhl1
NCBI_84816	84816	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84816	Rtn4ip1
NCBI_53615	53615	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/53615	Mbd3
NCBI_109617010	109617010	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/109617010	Snora77b
NCBI_3689	3689	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3689	Itgb2
NCBI_100287513	100287513	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100287513	Usp17l22
NCBI_55796	55796	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55796	Mbnl3
NCBI_5920	5920	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5920	Plaat4
NCBI_28793	28793	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28793	Iglv3-25
NCBI_9342	9342	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9342	Snap29
NCBI_106479781	106479781	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106479781	Rnu6-484p
NCBI_285550	285550	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/285550	Fam200b
NCBI_369	369	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/369	Araf
NCBI_219438	219438	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/219438	Or5d18
NCBI_144638	144638	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/144638	St13p3
NCBI_200942	200942	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/200942	Klhdc8b
NCBI_100271927	100271927	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100271927	Rasa4b
NCBI_4681	4681	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4681	Nbl1
NCBI_9410	9410	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9410	Snrnp40
NCBI_347549	347549	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/347549	Cenpvl3
NCBI_23567	23567	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23567	Znf346
NCBI_100873988	100873988	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100873988	Fgf12-as3
NCBI_124936	124936	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/124936	Cyb5d2
NCBI_28896	28896	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28896	Igkv1d-33
NCBI_7422	7422	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7422	Vegfa
NCBI_100506965	100506965	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100506965	Pwar6
NCBI_83595	83595	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83595	Sox7
NCBI_100500830	100500830	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100500830	Mir550b2
NCBI_26472	26472	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26472	Ppp1r14b
NCBI_401725	401725	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/401725	Rpl6p25
NCBI_5393	5393	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5393	Exosc9
NCBI_28999	28999	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28999	Klf15
NCBI_389075	389075	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/389075	Resp18
NCBI_644131	644131	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/644131	Cct8p1
NCBI_100033439	100033439	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100033439	Snord116-27
NCBI_100271722	100271722	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100271722	Linc00899
NCBI_106480742	106480742	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106480742	Rabgap1l-it1
NCBI_10500	10500	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10500	Sema6c
NCBI_101928536	101928536	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101928536	Linc01493
NCBI_5876	5876	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5876	Rabggtb
NCBI_677805	677805	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/677805	Snora18
NCBI_123264	123264	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/123264	Slc51b
NCBI_779	779	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/779	Cacna1s
NCBI_7827	7827	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7827	Nphs2
NCBI_10286	10286	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10286	Bcas2
NCBI_80308	80308	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80308	Flad1
NCBI_283237	283237	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/283237	Ttc9c
NCBI_105369219	105369219	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/105369219	Sirpb3p
