disease_id	external_id	source	url	name
MONDO_20533	MONDO:0020533	MONDO	https://monarchinitiative.org/disease/MONDO:0020533	Streptobacillary Rat-bite Fever
MONDO_1015	MONDO:0001015	MONDO	https://monarchinitiative.org/disease/MONDO:0001015	Eosinophilic Meningitis
MONDO_4712	MONDO:0004712	MONDO	https://monarchinitiative.org/disease/MONDO:0004712	Herpes Simplex Dermatitis
MONDO_13561	MONDO:0013561	MONDO	https://monarchinitiative.org/disease/MONDO:0013561	Chondrodysplasia With Joint Dislocations, Gpapp Type
MONDO_7893	MONDO:0007893	MONDO	https://monarchinitiative.org/disease/MONDO:0007893	Noonan Syndrome With Multiple Lentigines
MONDO_530	MONDO:0000530	MONDO	https://monarchinitiative.org/disease/MONDO:0000530	Rectum Adenoma
MONDO_6486	MONDO:0006486	MONDO	https://monarchinitiative.org/disease/MONDO:0006486	Uveal Melanoma
MONDO_grouped_19787_15174_33862	MONDO:grouped_19787_15174_33862	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_19787_15174_33862	Autoimmune Enteropathy
MONDO_19824	MONDO:0019824	MONDO	https://monarchinitiative.org/disease/MONDO:0019824	Non-acquired Pituitary Hormone Deficiency
MONDO_grouped_16771_16772_16773	MONDO:grouped_16771_16772_16773	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_16771_16772_16773	Annular Atrophic Lichen Planus
MONDO_100232	MONDO:0100232	MONDO	https://monarchinitiative.org/disease/MONDO:0100232	'psoriatic Arthritis, Susceptibility To
MONDO_24969	MONDO:0024969	MONDO	https://monarchinitiative.org/disease/MONDO:0024969	Parasitic Disease, Non-human Animal
MONDO_15160	MONDO:0015160	MONDO	https://monarchinitiative.org/disease/MONDO:0015160	Multiple Congenital Anomalies/dysmorphic Syndrome-variable Intellectual Disability Syndrome
MONDO_3864	MONDO:0003864	MONDO	https://monarchinitiative.org/disease/MONDO:0003864	Chronic Lymphocytic Leukemia/small Lymphocytic Lymphoma
MONDO_3700	MONDO:0003700	MONDO	https://monarchinitiative.org/disease/MONDO:0003700	Brachial Plexus Neoplasm
MONDO_18900	MONDO:0018900	MONDO	https://monarchinitiative.org/disease/MONDO:0018900	Corticosteroid-sensitive Aseptic Abscess Syndrome
MONDO_2917	MONDO:0002917	MONDO	https://monarchinitiative.org/disease/MONDO:0002917	Disease Of Pilosebaceous Unit
MONDO_9325	MONDO:0009325	MONDO	https://monarchinitiative.org/disease/MONDO:0009325	Deafness-enamel Hypoplasia-nail Defects Syndrome
MONDO_19006	MONDO:0019006	MONDO	https://monarchinitiative.org/disease/MONDO:0019006	Familial Idiopathic Steroid-resistant Nephrotic Syndrome
MONDO_grouped_3366_18015	MONDO:grouped_3366_18015	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_3366_18015	Hydrarthrosis
MONDO_11133	MONDO:0011133	MONDO	https://monarchinitiative.org/disease/MONDO:0011133	Deaf Blind Hypopigmentation Syndrome, Yemenite Type
MONDO_5347	MONDO:0005347	MONDO	https://monarchinitiative.org/disease/MONDO:0005347	Hypertriglyceridemia (disease)
MONDO_grouped_5095_43377	MONDO:grouped_5095_43377	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_5095_43377	Spondyloarthropathy
MONDO_17379	MONDO:0017379	MONDO	https://monarchinitiative.org/disease/MONDO:0017379	Polyneuropathy-intellectual Disability-acromicria-premature Menopause Syndrome
MONDO_4427	MONDO:0004427	MONDO	https://monarchinitiative.org/disease/MONDO:0004427	Supraglottis Neoplasm
MONDO_13797	MONDO:0013797	MONDO	https://monarchinitiative.org/disease/MONDO:0013797	Chromosome 17q12 Deletion Syndrome
MONDO_2110	MONDO:0002110	MONDO	https://monarchinitiative.org/disease/MONDO:0002110	Adrenal Rest Tumor
MONDO_19386	MONDO:0019386	MONDO	https://monarchinitiative.org/disease/MONDO:0019386	Progressive Rubella Panencephalitis
MONDO_1948	MONDO:0001948	MONDO	https://monarchinitiative.org/disease/MONDO:0001948	Riedel's Fibrosing Thyroiditis
MONDO_328	MONDO:0000328	MONDO	https://monarchinitiative.org/disease/MONDO:0000328	Hyperphosphatemia (disease)
MONDO_4922	MONDO:0004922	MONDO	https://monarchinitiative.org/disease/MONDO:0004922	Developmental Coordination Disorder
MONDO_3350	MONDO:0003350	MONDO	https://monarchinitiative.org/disease/MONDO:0003350	Granular Cell Leiomyosarcoma
MONDO_7244	MONDO:0007244	MONDO	https://monarchinitiative.org/disease/MONDO:0007244	Caffey Disease
MONDO_15771	MONDO:0015771	MONDO	https://monarchinitiative.org/disease/MONDO:0015771	Mosaic Trisomy 7
MONDO_6795	MONDO:0006795	MONDO	https://monarchinitiative.org/disease/MONDO:0006795	Hypersplenism (disease)
MONDO_19595	MONDO:0019595	MONDO	https://monarchinitiative.org/disease/MONDO:0019595	46,xy Disorder Of Sex Development Due To Adrenal And Testicular Steroidogenesis Defect
MONDO_15310	MONDO:0015310	MONDO	https://monarchinitiative.org/disease/MONDO:0015310	Syndromic Optic Nerve Hypoplasia
MONDO_32921	MONDO:0032921	MONDO	https://monarchinitiative.org/disease/MONDO:0032921	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation
MONDO_18223	MONDO:0018223	MONDO	https://monarchinitiative.org/disease/MONDO:0018223	Systemic Epstein-barr Virus-positive T-cell Lymphoproliferative Disease Of Childhood
MONDO_3861	MONDO:0003861	MONDO	https://monarchinitiative.org/disease/MONDO:0003861	Vulvar Eccrine Adenocarcinoma
MONDO_17337	MONDO:0017337	MONDO	https://monarchinitiative.org/disease/MONDO:0017337	Inherited Isolated Adrenal Insufficiency Due To Partial Cyp11a1 Deficiency
MONDO_43352	MONDO:0043352	MONDO	https://monarchinitiative.org/disease/MONDO:0043352	Fournier Gangrene
MONDO_3529	MONDO:0003529	MONDO	https://monarchinitiative.org/disease/MONDO:0003529	Acute Pyelonephritis
MONDO_20773	MONDO:0020773	MONDO	https://monarchinitiative.org/disease/MONDO:0020773	Cerebrospinal Fluid Rhinorrhea
MONDO_9054	MONDO:0009054	MONDO	https://monarchinitiative.org/disease/MONDO:0009054	Autosomal Recessive Cutis Laxa Type 2, Classic Type
MONDO_20467	MONDO:0020467	MONDO	https://monarchinitiative.org/disease/MONDO:0020467	Mosaic Monosomy X
MONDO_10477	MONDO:0010477	MONDO	https://monarchinitiative.org/disease/MONDO:0010477	Blepharophimosis - Intellectual Disability Syndrome, Mkb Type
MONDO_40501	MONDO:0040501	MONDO	https://monarchinitiative.org/disease/MONDO:0040501	Ehlers-danlos Syndrome, Arthrochalasia Type, 2
MONDO_8101	MONDO:0008101	MONDO	https://monarchinitiative.org/disease/MONDO:0008101	Familial Supernumerary Nipples
MONDO_10643	MONDO:0010643	MONDO	https://monarchinitiative.org/disease/MONDO:0010643	Acute Leukemia (disease)
MONDO_19733	MONDO:0019733	MONDO	https://monarchinitiative.org/disease/MONDO:0019733	Afib Amyloidosis
MONDO_3363	MONDO:0003363	MONDO	https://monarchinitiative.org/disease/MONDO:0003363	Malignant Dermis Tumor
MONDO_2274	MONDO:0002274	MONDO	https://monarchinitiative.org/disease/MONDO:0002274	Monoclonal Paraproteinemia Disease
MONDO_2629	MONDO:0002629	MONDO	https://monarchinitiative.org/disease/MONDO:0002629	Bone Osteosarcoma
MONDO_grouped_17233_100087	MONDO:grouped_17233_100087	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_17233_100087	Familial Alzheimer Disease
MONDO_4007	MONDO:0004007	MONDO	https://monarchinitiative.org/disease/MONDO:0004007	Breast Intraductal Proliferative Lesion
MONDO_13229	MONDO:0013229	MONDO	https://monarchinitiative.org/disease/MONDO:0013229	Hot Water Reflex Epilepsy
MONDO_2845	MONDO:0002845	MONDO	https://monarchinitiative.org/disease/MONDO:0002845	Necrotizing Gastritis
MONDO_43195	MONDO:0043195	MONDO	https://monarchinitiative.org/disease/MONDO:0043195	Rubinstein Taybi Like Syndrome
MONDO_4140	MONDO:0004140	MONDO	https://monarchinitiative.org/disease/MONDO:0004140	Intermediate Malignant Teratoma
MONDO_9108	MONDO:0009108	MONDO	https://monarchinitiative.org/disease/MONDO:0009108	Hyperdibasic Aminoaciduria Type 1
MONDO_16159	MONDO:0016159	MONDO	https://monarchinitiative.org/disease/MONDO:0016159	Gemignani Syndrome
MONDO_6912	MONDO:0006912	MONDO	https://monarchinitiative.org/disease/MONDO:0006912	Pneumatosis Cystoides Intestinalis
MONDO_9155	MONDO:0009155	MONDO	https://monarchinitiative.org/disease/MONDO:0009155	Eem Syndrome
MONDO_20317	MONDO:0020317	MONDO	https://monarchinitiative.org/disease/MONDO:0020317	Acute Myeloid Leukemia With 11q23 Abnormalities
MONDO_17894	MONDO:0017894	MONDO	https://monarchinitiative.org/disease/MONDO:0017894	Acute Myeloid Leukemia With Cebpa Somatic Mutations
MONDO_306	MONDO:0000306	MONDO	https://monarchinitiative.org/disease/MONDO:0000306	Trichosporonosis
MONDO_14449	MONDO:0014449	MONDO	https://monarchinitiative.org/disease/MONDO:0014449	Congenital Analbuminemia
MONDO_6351	MONDO:0006351	MONDO	https://monarchinitiative.org/disease/MONDO:0006351	Parachordoma
MONDO_16624	MONDO:0016624	MONDO	https://monarchinitiative.org/disease/MONDO:0016624	Inherited Deficiency Anemia
MONDO_32879	MONDO:0032879	MONDO	https://monarchinitiative.org/disease/MONDO:0032879	Megabladder, Congenital
MONDO_5032	MONDO:0005032	MONDO	https://monarchinitiative.org/disease/MONDO:0005032	Follicular Thyroid Adenoma
MONDO_577	MONDO:0000577	MONDO	https://monarchinitiative.org/disease/MONDO:0000577	Congenital Anemia
MONDO_grouped_11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167	MONDO:grouped_11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167	Parkinson Disease
MONDO_4964	MONDO:0004964	MONDO	https://monarchinitiative.org/disease/MONDO:0004964	Peripheral T-cell Lymphoma, Not Otherwise Specified
MONDO_grouped_7295_15587	MONDO:grouped_7295_15587	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_7295_15587	Rolandic Epilepsy
MONDO_7825	MONDO:0007825	MONDO	https://monarchinitiative.org/disease/MONDO:0007825	Incisors, Rotation Of Upper Central
MONDO_8376	MONDO:0008376	MONDO	https://monarchinitiative.org/disease/MONDO:0008376	Retinal Venous Beading
MONDO_18811	MONDO:0018811	MONDO	https://monarchinitiative.org/disease/MONDO:0018811	Congenital Portosystemic Shunt
MONDO_18428	MONDO:0018428	MONDO	https://monarchinitiative.org/disease/MONDO:0018428	9q31.1q31.3 Microdeletion Syndrome
MONDO_25487	MONDO:0025487	MONDO	https://monarchinitiative.org/disease/MONDO:0025487	Murine Acquired Immunodeficiency Syndrome
MONDO_17929	MONDO:0017929	MONDO	https://monarchinitiative.org/disease/MONDO:0017929	Congenital Achiasma
MONDO_23059	MONDO:0023059	MONDO	https://monarchinitiative.org/disease/MONDO:0023059	Elliott Ludman Teebi Syndrome
MONDO_17957	MONDO:0017957	MONDO	https://monarchinitiative.org/disease/MONDO:0017957	Unclassified Autoinflammatory Syndrome
MONDO_1844	MONDO:0001844	MONDO	https://monarchinitiative.org/disease/MONDO:0001844	Uterine Corpus Myxoid Leiomyoma
MONDO_9081	MONDO:0009081	MONDO	https://monarchinitiative.org/disease/MONDO:0009081	Deafness, Congenital, With Total Albinism
MONDO_9607	MONDO:0009607	MONDO	https://monarchinitiative.org/disease/MONDO:0009607	Methionine Adenosyltransferase Deficiency
MONDO_2129	MONDO:0002129	MONDO	https://monarchinitiative.org/disease/MONDO:0002129	Bone Cancer
MONDO_19933	MONDO:0019933	MONDO	https://monarchinitiative.org/disease/MONDO:0019933	Acromegaly
MONDO_12145	MONDO:0012145	MONDO	https://monarchinitiative.org/disease/MONDO:0012145	Macular Degeneration, Age-related, 3
MONDO_2868	MONDO:0002868	MONDO	https://monarchinitiative.org/disease/MONDO:0002868	Bile Duct Mucinous Cystic Neoplasm With An Associated Invasive Carcinoma
MONDO_43077	MONDO:0043077	MONDO	https://monarchinitiative.org/disease/MONDO:0043077	Weinstein Kliman Scully Syndrome
MONDO_6244	MONDO:0006244	MONDO	https://monarchinitiative.org/disease/MONDO:0006244	Her2 Positive Breast Carcinoma
MONDO_22900	MONDO:0022900	MONDO	https://monarchinitiative.org/disease/MONDO:0022900	Athyreotic Congenital Hypothyroidism
MONDO_1901	MONDO:0001901	MONDO	https://monarchinitiative.org/disease/MONDO:0001901	Selective Igg Subclass Deficiency
MONDO_grouped_18720_18717	MONDO:grouped_18720_18717	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_18720_18717	Cystic Lymphatic Malformation
MONDO_100289	MONDO:0100289	MONDO	https://monarchinitiative.org/disease/MONDO:0100289	Goldmann-favre Syndrome
MONDO_17961	MONDO:0017961	MONDO	https://monarchinitiative.org/disease/MONDO:0017961	46,xx Disorder Of Gonadal Development
MONDO_60760	MONDO:0060760	MONDO	https://monarchinitiative.org/disease/MONDO:0060760	Intellectual Developmental Disorder With Dysmorphic Facies And Behavioral Abnormalities
MONDO_1716	MONDO:0001716	MONDO	https://monarchinitiative.org/disease/MONDO:0001716	Corneal Argyrosis
MONDO_4907	MONDO:0004907	MONDO	https://monarchinitiative.org/disease/MONDO:0004907	Alopecia
MONDO_13069	MONDO:0013069	MONDO	https://monarchinitiative.org/disease/MONDO:0013069	Autosomal Recessive Optic Atrophy, Opa7 Type
MONDO_45057	MONDO:0045057	MONDO	https://monarchinitiative.org/disease/MONDO:0045057	Delirium
MONDO_16833	MONDO:0016833	MONDO	https://monarchinitiative.org/disease/MONDO:0016833	14q12 Microdeletion Syndrome
MONDO_5532	MONDO:0005532	MONDO	https://monarchinitiative.org/disease/MONDO:0005532	Crohn's Colitis
MONDO_18025	MONDO:0018025	MONDO	https://monarchinitiative.org/disease/MONDO:0018025	Chronic Actinic Dermatitis
MONDO_17407	MONDO:0017407	MONDO	https://monarchinitiative.org/disease/MONDO:0017407	Deficiency In Anterior Pituitary Function - Variable Immunodeficiency Syndrome
MONDO_8937	MONDO:0008937	MONDO	https://monarchinitiative.org/disease/MONDO:0008937	Cerebellar Ataxia, Benign, With Thermoanalgesia
MONDO_6656	MONDO:0006656	MONDO	https://monarchinitiative.org/disease/MONDO:0006656	Aortitis
MONDO_836	MONDO:0000836	MONDO	https://monarchinitiative.org/disease/MONDO:0000836	Disease Of Bone Structure
MONDO_grouped_20077_20313	MONDO:grouped_20077_20313	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_20077_20313	Myelodysplastic/myeloproliferative Disease
MONDO_grouped_17256_17257	MONDO:grouped_17256_17257	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_17256_17257	Idiopathic Uveitis
MONDO_19240	MONDO:0019240	MONDO	https://monarchinitiative.org/disease/MONDO:0019240	Sterol Biosynthesis Disorder
MONDO_1003	MONDO:0001003	MONDO	https://monarchinitiative.org/disease/MONDO:0001003	Pneumoconiosis Due To Talc
MONDO_6243	MONDO:0006243	MONDO	https://monarchinitiative.org/disease/MONDO:0006243	Hepatoid Adenocarcinoma
MONDO_grouped_2462_3137_1645_1871_3135_3138	MONDO:grouped_2462_3137_1645_1871_3135_3138	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_2462_3137_1645_1871_3135_3138	Glomerulonephritis
MONDO_60781	MONDO:0060781	MONDO	https://monarchinitiative.org/disease/MONDO:0060781	Preeyasombat-varavithya Syndrome
MONDO_6215	MONDO:0006215	MONDO	https://monarchinitiative.org/disease/MONDO:0006215	Gallbladder Adenocarcinoma
MONDO_8510	MONDO:0008510	MONDO	https://monarchinitiative.org/disease/MONDO:0008510	Symphalangism With Multiple Anomalies Of Hands And Feet
MONDO_grouped_5011_5535	MONDO:grouped_5011_5535	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_5011_5535	Crohn Disease
MONDO_9910	MONDO:0009910	MONDO	https://monarchinitiative.org/disease/MONDO:0009910	Wiedemann-rautenstrauch Syndrome
MONDO_grouped_6500_3096_2323	MONDO:grouped_6500_3096_2323	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_6500_3096_2323	Hemangioma
MONDO_5892	MONDO:0005892	MONDO	https://monarchinitiative.org/disease/MONDO:0005892	Otitis Media With Effusion
MONDO_1627	MONDO:0001627	MONDO	https://monarchinitiative.org/disease/MONDO:0001627	Dementia (disease)
MONDO_7908	MONDO:0007908	MONDO	https://monarchinitiative.org/disease/MONDO:0007908	Multiple Symmetric Lipomatosis
MONDO_2965	MONDO:0002965	MONDO	https://monarchinitiative.org/disease/MONDO:0002965	Parovarian Cyst
MONDO_17662	MONDO:0017662	MONDO	https://monarchinitiative.org/disease/MONDO:0017662	Miscellaneous Movement Disorder Due To Genetic Neurodegenerative Disease
MONDO_11172	MONDO:0011172	MONDO	https://monarchinitiative.org/disease/MONDO:0011172	Otofacioosseous-gonadal Syndrome
MONDO_18449	MONDO:0018449	MONDO	https://monarchinitiative.org/disease/MONDO:0018449	Acquired Cystic Disease-associated Renal Cell Carcinoma
MONDO_7049	MONDO:0007049	MONDO	https://monarchinitiative.org/disease/MONDO:0007049	Acroleukopathy, Symmetric
MONDO_30033	MONDO:0030033	MONDO	https://monarchinitiative.org/disease/MONDO:0030033	Seizures, Early-onset, With Neurodegeneration And Brain Calcifications
MONDO_11779	MONDO:0011779	MONDO	https://monarchinitiative.org/disease/MONDO:0011779	Laryngeal Atresia, Encephalocele, And Limb Deformities
MONDO_4765	MONDO:0004765	MONDO	https://monarchinitiative.org/disease/MONDO:0004765	Intrinsic Asthma
MONDO_23226	MONDO:0023226	MONDO	https://monarchinitiative.org/disease/MONDO:0023226	Gershinibaruch Leibo Syndrome
MONDO_14501	MONDO:0014501	MONDO	https://monarchinitiative.org/disease/MONDO:0014501	Macular Degeneration, Early-onset
MONDO_17344	MONDO:0017344	MONDO	https://monarchinitiative.org/disease/MONDO:0017344	Epstein-barr Virus-associated Carcinoma
MONDO_20507	MONDO:0020507	MONDO	https://monarchinitiative.org/disease/MONDO:0020507	Cree Leukoencephalopathy
MONDO_12908	MONDO:0012908	MONDO	https://monarchinitiative.org/disease/MONDO:0012908	Complement Component 6 Deficiency
MONDO_grouped_21035_13492_12487_30009	MONDO:grouped_21035_13492_12487_30009	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_21035_13492_12487_30009	Alopecia-intellectual Disability Syndrome
MONDO_18459	MONDO:0018459	MONDO	https://monarchinitiative.org/disease/MONDO:0018459	Isolated Glycerol Kinase Deficiency
MONDO_9576	MONDO:0009576	MONDO	https://monarchinitiative.org/disease/MONDO:0009576	Megalocornea (disease)
MONDO_8648	MONDO:0008648	MONDO	https://monarchinitiative.org/disease/MONDO:0008648	Ventricular Tachycardia, Familial
MONDO_12992	MONDO:0012992	MONDO	https://monarchinitiative.org/disease/MONDO:0012992	Pancreatic Insufficiency-anemia-hyperostosis Syndrome
MONDO_8658	MONDO:0008658	MONDO	https://monarchinitiative.org/disease/MONDO:0008658	Virus Rd114 Rna Complementarity
MONDO_41526	MONDO:0041526	MONDO	https://monarchinitiative.org/disease/MONDO:0041526	Pregnancy Disorder With Abortive Outcome
MONDO_17958	MONDO:0017958	MONDO	https://monarchinitiative.org/disease/MONDO:0017958	Magic Syndrome
MONDO_15608	MONDO:0015608	MONDO	https://monarchinitiative.org/disease/MONDO:0015608	Acute Myeloid Leukemia And Myelodysplastic Syndromes Related To Radiation
MONDO_4883	MONDO:0004883	MONDO	https://monarchinitiative.org/disease/MONDO:0004883	Hereditary Choroidal Atrophy
MONDO_3819	MONDO:0003819	MONDO	https://monarchinitiative.org/disease/MONDO:0003819	Childhood Teratoma Of The Ovary
MONDO_8298	MONDO:0008298	MONDO	https://monarchinitiative.org/disease/MONDO:0008298	Postaxial Tetramelic Oligodactyly
MONDO_18395	MONDO:0018395	MONDO	https://monarchinitiative.org/disease/MONDO:0018395	Male Infertility Due To Sperm Motility Disorder
MONDO_1119	MONDO:0001119	MONDO	https://monarchinitiative.org/disease/MONDO:0001119	Premature Menopause
MONDO_3910	MONDO:0003910	MONDO	https://monarchinitiative.org/disease/MONDO:0003910	Mixed Cell Uveal Melanoma
MONDO_44987	MONDO:0044987	MONDO	https://monarchinitiative.org/disease/MONDO:0044987	Face Disease
MONDO_8716	MONDO:0008716	MONDO	https://monarchinitiative.org/disease/MONDO:0008716	Acrogeria
MONDO_5055	MONDO:0005055	MONDO	https://monarchinitiative.org/disease/MONDO:0005055	Kaposi's Sarcoma (disease)
MONDO_8820	MONDO:0008820	MONDO	https://monarchinitiative.org/disease/MONDO:0008820	Arthrogryposis, Distal, With Hypopituitarism, Intellectual Disability, And Facial Anomalies
MONDO_15268	MONDO:0015268	MONDO	https://monarchinitiative.org/disease/MONDO:0015268	Medullary Sponge Kidney
MONDO_33544	MONDO:0033544	MONDO	https://monarchinitiative.org/disease/MONDO:0033544	Tolchin-le Caignec Syndrome
MONDO_18227	MONDO:0018227	MONDO	https://monarchinitiative.org/disease/MONDO:0018227	Hypocomplementemic Urticarial Vasculitis
MONDO_5891	MONDO:0005891	MONDO	https://monarchinitiative.org/disease/MONDO:0005891	Ostertagiasis
MONDO_44792	MONDO:0044792	MONDO	https://monarchinitiative.org/disease/MONDO:0044792	Large Congenital Melanocytic Nevus
MONDO_18718	MONDO:0018718	MONDO	https://monarchinitiative.org/disease/MONDO:0018718	Vascular Tumor With Associated Anomalies
MONDO_8198	MONDO:0008198	MONDO	https://monarchinitiative.org/disease/MONDO:0008198	Parietal Foramina With Cleidocranial Dysplasia
MONDO_18369	MONDO:0018369	MONDO	https://monarchinitiative.org/disease/MONDO:0018369	Immature Ovarian Teratoma
MONDO_6727	MONDO:0006727	MONDO	https://monarchinitiative.org/disease/MONDO:0006727	Diastolic Heart Failure
MONDO_2272	MONDO:0002272	MONDO	https://monarchinitiative.org/disease/MONDO:0002272	Polyclonal Hypergammaglobulinemia
MONDO_6974	MONDO:0006974	MONDO	https://monarchinitiative.org/disease/MONDO:0006974	Small Cell Sarcoma
MONDO_8424	MONDO:0008424	MONDO	https://monarchinitiative.org/disease/MONDO:0008424	Sella Turcica, Bridged
MONDO_21845	MONDO:0021845	MONDO	https://monarchinitiative.org/disease/MONDO:0021845	Aloi Tomasini Isaia Syndrome
MONDO_100068	MONDO:0100068	MONDO	https://monarchinitiative.org/disease/MONDO:0100068	Slc10a7-cdg
MONDO_8732	MONDO:0008732	MONDO	https://monarchinitiative.org/disease/MONDO:0008732	Adrenal Hypoplasia, Cytomegalic Type
MONDO_17336	MONDO:0017336	MONDO	https://monarchinitiative.org/disease/MONDO:0017336	Fatal Infantile Hypertrophic Cardiomyopathy Due To Mitochondrial Complex I Deficiency
MONDO_17081	MONDO:0017081	MONDO	https://monarchinitiative.org/disease/MONDO:0017081	Parietal Encephalocele
MONDO_2972	MONDO:0002972	MONDO	https://monarchinitiative.org/disease/MONDO:0002972	Posterior Mediastinum Cancer
MONDO_33043	MONDO:0033043	MONDO	https://monarchinitiative.org/disease/MONDO:0033043	Spastic Ataxia 8, Autosomal Recessive, With Hypomyelinating Leukodystrophy
MONDO_grouped_44141_44144	MONDO:grouped_44141_44144	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_44141_44144	Panic Disorder Without Or With Agoraphobia
MONDO_17361	MONDO:0017361	MONDO	https://monarchinitiative.org/disease/MONDO:0017361	Congenital Rubella Syndrome
MONDO_17068	MONDO:0017068	MONDO	https://monarchinitiative.org/disease/MONDO:0017068	Upper Thoracic Spina Bifida Aperta
MONDO_17069	MONDO:0017069	MONDO	https://monarchinitiative.org/disease/MONDO:0017069	Spina Bifida Cystica
MONDO_6895	MONDO:0006895	MONDO	https://monarchinitiative.org/disease/MONDO:0006895	Penile Neoplasm
MONDO_44998	MONDO:0044998	MONDO	https://monarchinitiative.org/disease/MONDO:0044998	Carpal Region Disease
MONDO_11621	MONDO:0011621	MONDO	https://monarchinitiative.org/disease/MONDO:0011621	Acropectoral Syndrome
MONDO_6906	MONDO:0006906	MONDO	https://monarchinitiative.org/disease/MONDO:0006906	Pigmented Villonodular Synovitis
MONDO_15979	MONDO:0015979	MONDO	https://monarchinitiative.org/disease/MONDO:0015979	Hereditary Predisposition To Infections
MONDO_23100	MONDO:0023100	MONDO	https://monarchinitiative.org/disease/MONDO:0023100	Facial Clefting Corpus Callosum Agenesis
MONDO_19236	MONDO:0019236	MONDO	https://monarchinitiative.org/disease/MONDO:0019236	Inborn Disorder Of Purine Metabolism
MONDO_13038	MONDO:0013038	MONDO	https://monarchinitiative.org/disease/MONDO:0013038	Cloves Syndrome
MONDO_9121	MONDO:0009121	MONDO	https://monarchinitiative.org/disease/MONDO:0009121	Von Voss-cherstvoy Syndrome
MONDO_grouped_11266_8056_16107	MONDO:grouped_11266_8056_16107	MONDO	https://monarchinitiative.org/disease/MONDO:grouped_11266_8056_16107	Myotonic Dystrophy
MONDO_1032	MONDO:0001032	MONDO	https://monarchinitiative.org/disease/MONDO:0001032	Mooren Ulcer
MONDO_17255	MONDO:0017255	MONDO	https://monarchinitiative.org/disease/MONDO:0017255	Panuveitis (disease)
MONDO_5937	MONDO:0005937	MONDO	https://monarchinitiative.org/disease/MONDO:0005937	Rem Sleep Behavior Disorder
MONDO_8868	MONDO:0008868	MONDO	https://monarchinitiative.org/disease/MONDO:0008868	Biliary Malformation With Renal Tubular Insufficiency
MONDO_20637	MONDO:0020637	MONDO	https://monarchinitiative.org/disease/MONDO:0020637	Mendelian Susceptibility To Mycobacterial Diseases Due To A Partial Deficiency
MONDO_1284	MONDO:0001284	MONDO	https://monarchinitiative.org/disease/MONDO:0001284	Endometriosis Of Intestine
MONDO_8228	MONDO:0008228	MONDO	https://monarchinitiative.org/disease/MONDO:0008228	Pernicious Anemia
MONDO_8359	MONDO:0008359	MONDO	https://monarchinitiative.org/disease/MONDO:0008359	Radio-renal Syndrome
MONDO_2452	MONDO:0002452	MONDO	https://monarchinitiative.org/disease/MONDO:0002452	Prostate Leiomyoma
MONDO_9634	MONDO:0009634	MONDO	https://monarchinitiative.org/disease/MONDO:0009634	Microtia With Meatal Atresia And Conductive Deafness
MONDO_11731	MONDO:0011731	MONDO	https://monarchinitiative.org/disease/MONDO:0011731	Glucose-galactose Malabsorption
MONDO_7620	MONDO:0007620	MONDO	https://monarchinitiative.org/disease/MONDO:0007620	Fish Eye Disease
MONDO_19977	MONDO:0019977	MONDO	https://monarchinitiative.org/disease/MONDO:0019977	Parkinsonism With Dementia Of Guadeloupe
MONDO_2398	MONDO:0002398	MONDO	https://monarchinitiative.org/disease/MONDO:0002398	Mucinous Adenofibroma
MONDO_17943	MONDO:0017943	MONDO	https://monarchinitiative.org/disease/MONDO:0017943	Autoerythrocyte Sensitization Syndrome
MONDO_5354	MONDO:0005354	MONDO	https://monarchinitiative.org/disease/MONDO:0005354	Chronic Hepatitis C Virus Infection
MONDO_18502	MONDO:0018502	MONDO	https://monarchinitiative.org/disease/MONDO:0018502	Hereditary Gastric Cancer
MONDO_20715	MONDO:0020715	MONDO	https://monarchinitiative.org/disease/MONDO:0020715	Multiple System Atrophy 1, Susceptibility To
MONDO_9941	MONDO:0009941	MONDO	https://monarchinitiative.org/disease/MONDO:0009941	Pygmy
MONDO_3658	MONDO:0003658	MONDO	https://monarchinitiative.org/disease/MONDO:0003658	B-cell Lymphoma, Unclassifiable, With Features Intermediate Between Diffuse Large B-cell Lymphoma And Classical Hodgkin Lymphoma
