compound_id	external_id	source	url	name
COMPOUND:16919	21592381	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21592381	3beta,21alpha-Dihydroxy-22beta-[(3-methylbut-2-enoyl)oxy]-3,25-epoxyolean-12-en-28-oic acid
COMPOUND:16920	164939	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/164939	Kojibiose
COMPOUND:16921	5488886	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5488886	Vitexin rhamnoside
COMPOUND:16922	DB20707	DrugBank	https://go.drugbank.com/drugs/DB20707	Securinine
COMPOUND:16923	45485201	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/45485201	Kuwanon J
COMPOUND:16924	10976	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10976	2-Heptanol
COMPOUND:16925	21228	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21228	Ethyl isopropyl sulphide
COMPOUND:16926	10468570	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10468570	Perilloxin
COMPOUND:16927	33601	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/33601	5-Octadecanol
COMPOUND:16928	14563815	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/14563815	7Alpha-Chloro-,Dihydrocinnamosmolide
COMPOUND:16929	10742	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10742	Syringic Acid
COMPOUND:16930	57404333	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/57404333	24,25-Dihydroxydammar-20-en-3-one
COMPOUND:16931	5489470	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5489470	3-((6-Deoxy-2-O-beta-D-glucopyranosyl-alpha-L-mannopyranosyl)oxy)-5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one
COMPOUND:16932	11357654	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11357654	9-[(3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-2-one
COMPOUND:16933	21592249	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21592249	Paederosidic Acid
COMPOUND:16934	7892	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/7892	2-Methylpentane
COMPOUND:16935	21630918	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21630918	(E)-4-[(1R,4S,6R)-4-hydroxy-2,2,6-trimethylcyclohexyl]but-3-en-2-one
COMPOUND:16936	14034468	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/14034468	Isomangiferolic Acid
COMPOUND:16937	45782902	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/45782902	Echoside B
COMPOUND:16938	10793647	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10793647	3-Epi-29-Acetoxystelliferin E
COMPOUND:16939	70694423	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/70694423	6-Methoxykaempferol-3-O-Alpha-L-Rhamnopyranosyl-(1->6)-Beta-D-Glucopyranoside
COMPOUND:16940	44258797	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44258797	CID 44258797
COMPOUND:16941	45098905	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/45098905	[(4S,5R,6S)-5,6-Dihydroxy-5,6-dihydro-4H-cyclopenta[c]furan-4-yl]acetic acid
COMPOUND:16942	101904933	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/101904933	Nb-dimethylcyclobuxoviricine
COMPOUND:16943	11002708	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11002708	(-)-Hinokinin
COMPOUND:16944	102154177	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/102154177	(2S)-4-[(E)-2-[(2R)-2-carboxy-5-[(2S,3R,4S,5S,6R)-3-[(2R,3R,4S,5S,6S)-6-carboxy-3,4,5-trihydroxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-hydroxy-2,3-dihydroindol-1-yl]ethenyl]-2,3-dihydropyridine-2,6-dicarboxylic acid
COMPOUND:16945	44584224	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44584224	Bavachinin
COMPOUND:16946	5318369	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5318369	5-Hydroxy-7,2',6'-trimethoxyflavone
COMPOUND:16947	442241	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/442241	Fastigiliin B
COMPOUND:16948	14109	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/14109	Hexylbenzene
COMPOUND:16949	118701087	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/118701087	Einecs 242-826-6
COMPOUND:16950	102591096	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/102591096	(1R,5R,7R,8S)-8-hydroxy-7-phenyl-2,6-dioxabicyclo[3.3.1]nonan-3-one
COMPOUND:16951	102298136	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/102298136	(1S,2S,5S,7R,8S,9S,10S,11R,12R)-7,9,10-trihydroxy-12-(hydroxymethyl)-12-methyl-6-methylidene-17-oxapentacyclo[7.6.2.15,8.01,11.02,8]octadec-14-en-3-one
COMPOUND:16952	71568709	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/71568709	(25R)-12Beta,16Beta,22Beta,26-Tetrahydroxycholest-4-En-3-One
COMPOUND:16953	191996	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/191996	2-Amino-5-chloro-3,4-dimethoxybenzyl alcohol
COMPOUND:16954	102283771	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/102283771	rel-(+)-(1R,2S)-1-(5'-Allyl-2',6-dihydroxy-[1,1'-biphenyl]-3-yl)propane-1,2,3-triol
COMPOUND:16955	101718869	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/101718869	Anhuienoside C
COMPOUND:16956	132849744	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/132849744	Isocyathisterol
COMPOUND:16957	101306938	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/101306938	Cinnzeylanin
COMPOUND:16958	102586046	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/102586046	(1R,5R,7R,8S)-7-(3,4-dimethoxyphenyl)-8-hydroxy-3-methoxy-5-prop-2-enylbicyclo[3.2.1]oct-3-en-2-one
COMPOUND:16959	11567658	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11567658	Flueggenine A
COMPOUND:16960	24827937	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/24827937	[(2R,3R,4S,5S,6R)-2-[[(2R,3S,4S,5R,6S)-6-[(E)-3-(3,4-dihydroxy-5-methoxyphenyl)prop-2-enoyl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate
COMPOUND:16961	44259071	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44259071	Epimedokoreanoside II
COMPOUND:16962	5316572	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5316572	(5'R,9S,13R)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-16,18-diene-6,2'-oxane]-16-ol
COMPOUND:16963	60156150	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/60156150	Calamusin H
COMPOUND:16964	44236364	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44236364	3Beta,24-Dihydroxyolean-12-En-27-Oic Acid
COMPOUND:16965	5281694	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5281694	Robustaflavone
COMPOUND:16966	13918470	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/13918470	(4S,5S)-5-[(1R,2R)-2-Hydroxy-2-Methyl-5-Oxocyclopent-3-En-1-Yl]-3-Methylidene-4-(3-Oxobutyl)Oxolan-2-One
COMPOUND:16967	25201573	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/25201573	2-(1H-Imidazol-5-yl)ethan-1-aminium
COMPOUND:16968	16131430	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/16131430	Vitisin A
COMPOUND:16969	98009	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/98009	(+-)-2-Hydroxypentanoic acid
COMPOUND:16970	44575725	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44575725	2'-Hydroxystemofoline
COMPOUND:16971	5316930	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5316930	8-Hydroxy-5-[6-hydroxy-4-oxo-2-(2-phenylethyl)chromen-5-yl]-2-(2-phenylethyl)chromen-4-one
COMPOUND:16972	70688239	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/70688239	3Beta,11-Dihydroxy-5Beta,6Beta-Expoxy-24-Methylene-9,11-Secocholestan-9-One
COMPOUND:16973	21575881	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21575881	(13S,14E,15S)-14-ethylidene-4,22-dihydroxy-15-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,10,16,20-tetraoxatetracyclo[21.2.2.13,7.013,18]octacosa-1(25),3,5,7(28),17,23,26-heptaene-11,19-dione
COMPOUND:16974	443917	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/443917	pelargonidin 3-O-rutinoside
COMPOUND:16975	10382095	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10382095	Betulalbuside A
COMPOUND:16976	79545	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/79545	Octyl valerate
COMPOUND:16977	5646	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5646	2,6-Diacetyl-7,9-Dihydroxy-8,9B-Dimethyldibenzofuran-1,3-Dione
COMPOUND:16978	45272347	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/45272347	Bartogenic Acid
COMPOUND:16979	6325741	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/6325741	3-[(3S,5R,8R,10S,13S,14R,15R)-15-hydroxy-10,13-dimethyl-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3,4,5,6,7,8,9,11,12,14,15-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2H-furan-5-one
COMPOUND:16980	10031682	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10031682	Pyripyropene K
COMPOUND:16981	5374493	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5374493	(E)-3-(1,3-Benzodioxol-5-Yl)Prop-2-Enal
COMPOUND:16982	7250	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/7250	2,4-Dimethylaniline
COMPOUND:16983	71718619	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/71718619	(3beta,4alpha,5alpha)-4-Methylergost-24(28)-ene-3-ol
COMPOUND:16984	13893598	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/13893598	7R,8R-4,9,9'-Trihydroxy-3,3'-Dimethoxy-8-O-4'-Neolignan
COMPOUND:16985	442611	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/442611	Isoscoparin
COMPOUND:16986	44567214	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44567214	(10S,11R,12R,15S)-3,4,5,11,12,13,21,22,23,26,27,38,39-tridecahydroxy-9,14,17,29,36-pentaoxaoctacyclo[29.8.0.02,7.010,15.019,24.025,34.028,33.032,37]nonatriaconta-1(39),2,4,6,19,21,23,25,27,31,33,37-dodecaene-8,18,30,35-tetrone
COMPOUND:16987	71463201	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/71463201	(3S,6S)-3-(1H-Indol-3-Ylmethyl)-1,6-Dimethylpiperazine-2,5-Dione
COMPOUND:16988	801	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/801	Indole-3-acetate
COMPOUND:16989	118701145	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/118701145	Vindoline, deacetyl-
COMPOUND:16990	14890301	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/14890301	(1S,4aR,6R,8aS)-8a-(hydroxymethyl)-4-methylidene-6-prop-1-en-2-yl-1,2,3,4a,5,6,7,8-octahydronaphthalen-1-ol
COMPOUND:16991	46211192	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/46211192	1alpha,10alpha-Epoxy-13-hydroxyeremophil-7(11)-en-12,8beta-olide
COMPOUND:16992	102051216	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/102051216	[7-[(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-3-(4-hydroxy-3,5-dimethoxyphenyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]oxan-2-yl]oxy-2,8-dioxatricyclo[7.3.1.05,13]trideca-1(12),3,5(13),6,9-pentaen-11-ylidene]oxidanium
COMPOUND:16993	442318	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/442318	Vernodalol
COMPOUND:16994	53388138	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/53388138	Euphodendrophane B, (rel)-
COMPOUND:16995	11614520	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11614520	Davidiol A
COMPOUND:16996	5316064	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5316064	cyclo[DL-Ala-DL-Leu(5-Pr)-ObLeu-DL-Phe]
COMPOUND:16997	42642928	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/42642928	4-(4-Hydroxybenzyl)-5-phenethylbenzene-1,3-diol
COMPOUND:16998	11500301	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11500301	Cassipourol
COMPOUND:16999	14189418	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/14189418	N-[6-(2-hydroxy-4,5-dimethoxyphenyl)benzo[f][1,3]benzodioxol-5-yl]-N-methylformamide
COMPOUND:17000	24800365	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/24800365	Gallicynoic Acid C
COMPOUND:17001	5281321	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5281321	Cucurbitacin I
COMPOUND:17002	25245009	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/25245009	(8S,9R,10R,13R,14S,16R,17R)-17-[(E,2R)-2,6-dihydroxy-6-methyl-3-oxohept-4-en-2-yl]-16-hydroxy-4,4,9,13,14-pentamethyl-3,11-dioxo-8,10,12,15,16,17-hexahydro-7H-cyclopenta[a]phenanthren-2-olate
COMPOUND:17003	57332647	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/57332647	Aciculatinone
COMPOUND:17004	25179732	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/25179732	Axinysone B
COMPOUND:17005	10466390	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10466390	Dihydroxanthyletin
COMPOUND:17006	44243824	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44243824	Klysimplexin B
COMPOUND:17007	101995283	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/101995283	2,3,5,7-Tetramethoxyphenanthrene
COMPOUND:17008	11090373	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11090373	(2R,3R,4S,5S,6R)-2-[[(2R,6S,7aR)-2-[(1R)-1-hydroxyethyl]-4,4,7a-trimethyl-2,5,6,7-tetrahydro-1-benzofuran-6-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol
COMPOUND:17009	5315208	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5315208	2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-3-((6-O-beta-D-xylopyranosyl-beta-D-glucopyranosyl)oxy)-4H-1-benzopyran-4-one
COMPOUND:17010	101919088	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/101919088	Agroastragaloside III
COMPOUND:17011	1	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/1	Acetyl-DL-carnitine
COMPOUND:17012	71307453	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/71307453	CID 71307453
COMPOUND:17013	20284	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/20284	Pentylcyclohexane
COMPOUND:17014	11988716	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11988716	Elephantorrhizol
COMPOUND:17015	14589530	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/14589530	Isolipidiol
COMPOUND:17016	442720	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/442720	Beta,Beta-Dimethylacrylalkannin
COMPOUND:17017	21577281	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21577281	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl] (1R,2R,4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-[(2S,3R,4S,5S)-3-[(2S,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxyoxan-2-yl]oxy-1-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate
COMPOUND:17018	10818573	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10818573	Scleramide
COMPOUND:17019	12309507	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/12309507	(2S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol
COMPOUND:17020	10041597	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10041597	(1R,4aS,4bS,5R,7S,8aS,10aS)-5,7-dihydroxy-1,4b,8,8-tetramethyl-2-vinyl-4a,4b,5,6,7,8,8a,9,10,10a-decahydrophenanthren-4(1H)-one
COMPOUND:17021	12374837	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/12374837	2-Amino-4-chlorobenzamide
COMPOUND:17022	16155009	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/16155009	(1R,8R,9S,16R)-4,6-dihydroxy-8,16-bis(4-hydroxyphenyl)-9-[(1R,8R,9S,16R)-4,6,12-trihydroxy-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaen-9-yl]-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),13-pentaene-11,12-dione
COMPOUND:17023	76326371	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/76326371	Pachyelaside-A
COMPOUND:17024	10763252	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10763252	Septicine
COMPOUND:17025	8718	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/8718	P-Xyloquinone
COMPOUND:17026	15894374	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/15894374	(1R,5S)-1,8-dimethyl-4-propan-2-ylidenespiro[4.5]dec-8-en-3-one
COMPOUND:17027	44575219	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44575219	Caryachine
COMPOUND:17028	362568	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/362568	Thalsimine
COMPOUND:17029	23278454	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/23278454	Holstiine
COMPOUND:17030	10056140	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10056140	Mallotinic Acid
COMPOUND:17031	49777919	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/49777919	4-[2,4-Dinitro-5-(2,4,6-Trimethylphenoxy)Anilino]Benzonitrile
COMPOUND:17032	10108263	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10108263	methyl (1S,4S,8R,11Z,14S)-11-ethylidene-12-oxo-7,9,13-trioxatetracyclo[6.5.1.01,10.04,14]tetradeca-2,5-diene-5-carboxylate
COMPOUND:17033	5363376	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5363376	2,7-Octadien-1-ol, acetate
COMPOUND:17034	241	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/241	benzene
COMPOUND:17035	102318038	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/102318038	(2R,3S,4S,5S,6S)-2-(hydroxymethyl)-6-[(3R,25S,27R)-3,25,27-trihydroxyoctacosoxy]oxane-3,4,5-triol
COMPOUND:17036	14135402	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/14135402	Npc111520
COMPOUND:17037	23335	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/23335	Caaverine
COMPOUND:17038	45267323	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/45267323	Minheryin G
COMPOUND:17039	10980852	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10980852	Kallosin A
COMPOUND:17040	5317038	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5317038	1,8-Dihydroxy-3-Methyl-6-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyanthracene-9,10-Dione
COMPOUND:17041	46174001	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/46174001	(+/-)-Asarinol A
COMPOUND:17042	11968322	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11968322	Zizybeoside II
COMPOUND:17043	70698293	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/70698293	[(2S,3R,4S,5S)-3-[(2S,3R,4S,5R,6S)-5-[(2S,3R,4S,5R)-4-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-3,5-dihydroxyoxan-2-yl]oxy-3,4-dihydroxy-6-methyloxan-2-yl]oxy-4,5-dihydroxyoxan-2-yl] (4aR,5R,6aR,6aS,6bR,8aR,10R,11S,12aR,14bS)-5,11-dihydroxy-9,9-bis(hydroxymethyl)-2,2,6a,6b,12a-pentamethyl-10-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate
COMPOUND:17044	12097014	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/12097014	9-Methoxy-7-(2,3,6-trimethoxyphenyl)-[1,3]dioxolo[4,5-g]chromen-8-one
COMPOUND:17045	11968618	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11968618	(4aS,6bR,12aR)-2,2,6b,9,9,12a-hexamethyl-10-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3,4,5,6,6a,7,8,8a,10,11,12,13,14,14b-tetradecahydro-1H-picene-4a-carboxylic acid
COMPOUND:17046	21777642	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21777642	Nagelamide D
COMPOUND:17047	10652772	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10652772	1-O-Beta-Dglucopyranosyl-(2S,3R,4E,8Z)-2-[(2'r)-Hydroxyicosanoyl-Amino]-4,8-Octadecadiene-1,3-Diol
COMPOUND:17048	57490839	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/57490839	5-Hydroxy-3-methoxyxanthone
COMPOUND:17049	44421640	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/44421640	12Beta-Acetoxy-20(S),24(R)-Epoxy-3Alpha,25-Dihydroxydammarane
COMPOUND:17050	15292985	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/15292985	Tsugaric Acid A
COMPOUND:17051	60150677	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/60150677	(1S,4E,6R,10R,12E,14S,15S,18S,19S)-19-benzyl-6,15-dihydroxy-10,16,17-trimethyl-2-oxa-20-azatricyclo[12.7.0.01,18]henicosa-4,12,16-triene-3,21-dione
COMPOUND:17052	398937	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/398937	Crinine
COMPOUND:17053	52937890	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/52937890	1-[(6aS)-1-hydroxy-2-methoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-6-yl]ethanone
COMPOUND:17054	442767	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/442767	Ventinone A
COMPOUND:17055	91895327	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/91895327	Rosthornin B
COMPOUND:17056	3037884	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/3037884	Hirsutine
COMPOUND:17057	53399153	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/53399153	N-propyl-4-(3,7,12-trihydroxy-5,10,13,14-tetramethyl-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanamide
COMPOUND:17058	125625	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/125625	3-Hexenyl beta-d-glucopyranoside
COMPOUND:17059	11543704	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/11543704	[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl] (E)-3-phenylprop-2-enoate
COMPOUND:17060	13586798	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/13586798	Caerulomycinonitrile
COMPOUND:17061	164648	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/164648	Androsin
COMPOUND:17062	5318212	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5318212	(13R)-19-(furan-3-yl)-11,21-dihydroxy-9,9,13,20-tetramethyl-4,8,15,18-tetraoxahexacyclo[11.9.0.02,7.02,10.014,16.014,20]docos-10-ene-5,12,17-trione
COMPOUND:17063	23656639	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/23656639	3-Hydroxyphenyl 3-(4-Hydroxy-3,5-Dimethoxyphenyl)Acrylate
COMPOUND:17064	6432810	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/6432810	5,24-Stigmastadienol acetate
COMPOUND:17065	71764479	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/71764479	3,4-Dimethoxy-2,5-Bis(4-Methoxyphenyl)Phenol
COMPOUND:17066	5315321	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/5315321	(8R)-4-methylidene-8-[(8S,10R)-10-methyl-1-oxo-7,8,9,11,12,13,14,15,16,17-decahydro-4H-cyclopenta[a]phenanthren-17-yl]-2,6-dioxabicyclo[3.3.1]nonan-3-one
COMPOUND:17067	51066534	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/51066534	(3Z)-3-[2-[(1S,4aS,5R,6R,8aS)-6-hydroxy-5-(hydroxymethyl)-5,8a-dimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]ethylidene]furan-2-one
COMPOUND:17068	10804346	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/10804346	(E)-2-[(E)-2-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]ethenyl]-4-hydroxybut-2-enal
COMPOUND:17069	608441	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/608441	1,1,3,3-Tetrabromoacetone
COMPOUND:17070	21628410	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/21628410	Minabeolide 5
COMPOUND:17071	7768	PubChem	https://pubchem.ncbi.nlm.nih.gov/compound/7768	Caprolactam
